"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
100,50,50,500,0.95,25,0.001,250,0.001,182,0,38,650,0,50
1,50,50,500,0.95,100,0.001,250,0.001,687,0,49,685,2,49
2,50,50,500,0.95,100,0.001,250,0.001,889,2,50,827,3,47
3,50,50,500,0.95,100,0.001,250,0.001,858,0,48,760,0,50
4,50,50,500,0.95,100,0.001,250,0.001,675,0,46,665,0,49
5,50,50,500,0.95,100,0.001,250,0.001,670,1,49,676,0,48
6,50,50,500,0.95,100,0.001,250,0.001,678,2,49,718,0,50
7,50,50,500,0.95,100,0.001,250,0.001,646,2,46,624,0,49
8,50,50,500,0.95,100,0.001,250,0.001,705,0,50,694,1,48
9,50,50,500,0.95,100,0.001,250,0.001,691,0,49,752,1,49
10,50,50,500,0.95,100,0.001,250,0.001,595,0,49,596,0,49
11,50,50,500,0.95,100,0.001,250,0.001,628,0,47,641,0,48
12,50,50,500,0.95,100,0.001,250,0.001,711,1,48,643,0,50
13,50,50,500,0.95,100,0.001,250,0.001,726,0,47,656,1,49
14,50,50,500,0.95,100,0.001,250,0.001,724,0,48,651,1,47
15,50,50,500,0.95,100,0.001,250,0.001,663,0,49,684,0,49
16,50,50,500,0.95,100,0.001,250,0.001,675,0,50,651,1,50
17,50,50,500,0.95,100,0.001,250,0.001,717,1,48,731,1,48
18,50,50,500,0.95,100,0.001,250,0.001,777,0,47,643,0,47
19,50,50,500,0.95,100,0.001,250,0.001,655,0,47,662,1,49
20,50,50,500,0.95,100,0.001,250,0.001,667,0,50,650,0,50
21,50,50,500,0.95,100,0.001,250,0.001,643,0,48,621,0,48
22,50,50,500,0.95,100,0.001,250,0.001,687,0,46,648,0,49
23,50,50,500,0.95,100,0.001,250,0.001,752,1,50,670,1,50
24,50,50,500,0.95,100,0.001,250,0.001,778,1,48,735,0,50
25,50,50,500,0.95,100,0.001,250,0.001,677,1,48,714,5,50
26,50,50,500,0.95,100,0.001,250,0.001,758,1,48,702,2,48
27,50,50,500,0.95,100,0.001,250,0.001,828,0,49,728,0,50
28,50,50,500,0.95,100,0.001,250,0.001,712,0,49,617,0,50
29,50,50,500,0.95,100,0.001,250,0.001,781,0,47,722,0,49
30,50,50,500,0.95,100,0.001,250,0.001,725,1,47,721,0,48
31,50,50,500,0.95,100,0.001,250,0.001,683,1,45,632,2,48
32,50,50,500,0.95,100,0.001,250,0.001,803,1,50,702,0,48
33,50,50,500,0.95,100,0.001,250,0.001,789,0,47,749,1,47
34,50,50,500,0.95,100,0.001,250,0.001,729,0,49,814,1,49
35,50,50,500,0.95,100,0.001,250,0.001,726,2,50,696,0,50
36,50,50,500,0.95,100,0.001,250,0.001,829,1,48,765,0,50
37,50,50,500,0.95,100,0.001,250,0.001,857,1,48,663,1,50
38,50,50,500,0.95,100,0.001,250,0.001,768,1,48,797,1,50
39,50,50,500,0.95,100,0.001,250,0.001,715,0,48,704,2,48
40,50,50,500,0.95,100,0.001,250,0.001,779,1,46,690,0,49
41,50,50,500,0.95,100,0.001,250,0.001,677,1,48,685,1,49
42,50,50,500,0.95,100,0.001,250,0.001,811,0,48,786,0,49
43,50,50,500,0.95,100,0.001,250,0.001,769,1,49,721,1,49
44,50,50,500,0.95,100,0.001,250,0.001,733,0,50,717,0,50
45,50,50,500,0.95,100,0.001,250,0.001,707,0,48,642,1,49
46,50,50,500,0.95,100,0.001,250,0.001,658,0,48,706,0,49
47,50,50,500,0.95,100,0.001,250,0.001,784,1,49,717,0,50
48,50,50,500,0.95,100,0.001,250,0.001,827,1,47,625,0,50
49,50,50,500,0.95,100,0.001,250,0.001,732,0,49,714,0,49
50,50,50,500,0.95,100,0.001,250,0.001,736,1,48,631,1,49
51,50,50,500,0.95,100,0.001,250,0.001,762,0,47,636,1,49
52,50,50,500,0.95,100,0.001,250,0.001,789,2,48,668,1,49
53,50,50,500,0.95,100,0.001,250,0.001,775,0,50,712,0,49
54,50,50,500,0.95,100,0.001,250,0.001,760,1,46,655,2,47
55,50,50,500,0.95,100,0.001,250,0.001,782,1,49,724,0,48
56,50,50,500,0.95,100,0.001,250,0.001,681,0,49,742,1,49
57,50,50,500,0.95,100,0.001,250,0.001,648,0,46,657,1,49
58,50,50,500,0.95,100,0.001,250,0.001,641,0,46,612,2,48
59,50,50,500,0.95,100,0.001,250,0.001,702,0,47,670,1,49
60,50,50,500,0.95,100,0.001,250,0.001,697,0,47,684,3,49
61,50,50,500,0.95,100,0.001,250,0.001,770,0,48,752,1,48
62,50,50,500,0.95,100,0.001,250,0.001,687,0,47,709,1,49
63,50,50,500,0.95,100,0.001,250,0.001,712,1,47,693,2,48
64,50,50,500,0.95,100,0.001,250,0.001,790,0,50,828,0,49
65,50,50,500,0.95,100,0.001,250,0.001,747,1,49,670,0,50
66,50,50,500,0.95,100,0.001,250,0.001,786,1,46,663,2,47
67,50,50,500,0.95,100,0.001,250,0.001,720,0,50,654,1,49
68,50,50,500,0.95,100,0.001,250,0.001,696,1,48,692,0,50
69,50,50,500,0.95,100,0.001,250,0.001,713,0,47,702,0,48
70,50,50,500,0.95,100,0.001,250,0.001,724,1,48,711,1,49
71,50,50,500,0.95,100,0.001,250,0.001,788,0,46,684,2,49
72,50,50,500,0.95,100,0.001,250,0.001,803,1,50,770,1,50
73,50,50,500,0.95,100,0.001,250,0.001,635,1,46,640,0,49
74,50,50,500,0.95,100,0.001,250,0.001,721,0,48,718,0,50
75,50,50,500,0.95,100,0.001,250,0.001,886,1,50,783,0,50
76,50,50,500,0.95,100,0.001,250,0.001,797,0,49,929,1,49
77,50,50,500,0.95,100,0.001,250,0.001,716,1,49,657,1,49
78,50,50,500,0.95,100,0.001,250,0.001,796,0,47,674,0,50
79,50,50,500,0.95,100,0.001,250,0.001,622,2,47,679,1,50
80,50,50,500,0.95,100,0.001,250,0.001,724,3,49,587,1,49
81,50,50,500,0.95,100,0.001,250,0.001,697,0,49,756,3,48
82,50,50,500,0.95,100,0.001,250,0.001,784,1,48,718,0,49
83,50,50,500,0.95,100,0.001,250,0.001,764,1,49,721,1,49
84,50,50,500,0.95,100,0.001,250,0.001,739,0,49,724,0,50
85,50,50,500,0.95,100,0.001,250,0.001,775,1,48,677,1,48
86,50,50,500,0.95,100,0.001,250,0.001,710,1,46,585,1,47
87,50,50,500,0.95,100,0.001,250,0.001,689,0,47,750,3,48
88,50,50,500,0.95,100,0.001,250,0.001,649,2,48,622,1,49
89,50,50,500,0.95,100,0.001,250,0.001,737,0,49,699,0,48
90,50,50,500,0.95,100,0.001,250,0.001,726,2,46,623,1,47
91,50,50,500,0.95,100,0.001,250,0.001,703,1,49,702,0,50
92,50,50,500,0.95,100,0.001,250,0.001,714,0,49,701,0,50
93,50,50,500,0.95,100,0.001,250,0.001,724,1,47,678,0,50
94,50,50,500,0.95,100,0.001,250,0.001,638,0,48,761,0,49
95,50,50,500,0.95,100,0.001,250,0.001,688,2,48,717,0,49
96,50,50,500,0.95,100,0.001,250,0.001,792,0,50,748,0,50
97,50,50,500,0.95,100,0.001,250,0.001,687,1,46,690,0,48
98,50,50,500,0.95,100,0.001,250,0.001,770,0,48,784,0,47
99,50,50,500,0.95,100,0.001,250,0.001,683,3,47,661,0,49
100,50,50,500,0.95,100,0.001,250,0.001,723,0,46,654,0,50
1,50,50,500,0.95,250,0.001,250,0.001,1914,0,49,731,0,47
2,50,50,500,0.95,250,0.001,250,0.001,1581,0,50,589,1,49
3,50,50,500,0.95,250,0.001,250,0.001,2003,2,50,750,1,49
4,50,50,500,0.95,250,0.001,250,0.001,1735,3,50,613,0,47
5,50,50,500,0.95,250,0.001,250,0.001,1975,4,48,743,0,49
6,50,50,500,0.95,250,0.001,250,0.001,1697,2,48,635,0,50
7,50,50,500,0.95,250,0.001,250,0.001,1511,0,47,694,0,48
8,50,50,500,0.95,250,0.001,250,0.001,1833,0,48,727,1,48
9,50,50,500,0.95,250,0.001,250,0.001,1914,3,48,717,3,49
10,50,50,500,0.95,250,0.001,250,0.001,1743,5,49,681,0,48
11,50,50,500,0.95,250,0.001,250,0.001,1868,1,48,724,2,49
12,50,50,500,0.95,250,0.001,250,0.001,1741,1,50,662,0,50
13,50,50,500,0.95,250,0.001,250,0.001,1765,1,50,689,1,46
14,50,50,500,0.95,250,0.001,250,0.001,1697,1,50,742,0,50
15,50,50,500,0.95,250,0.001,250,0.001,1735,1,50,695,0,50
16,50,50,500,0.95,250,0.001,250,0.001,1819,3,49,706,1,49
17,50,50,500,0.95,250,0.001,250,0.001,1998,2,49,744,1,48
18,50,50,500,0.95,250,0.001,250,0.001,1814,1,48,654,2,50
19,50,50,500,0.95,250,0.001,250,0.001,1927,3,50,716,2,50
20,50,50,500,0.95,250,0.001,250,0.001,1607,3,48,717,2,49
21,50,50,500,0.95,250,0.001,250,0.001,1838,3,50,715,0,49
22,50,50,500,0.95,250,0.001,250,0.001,1775,1,49,671,0,48
23,50,50,500,0.95,250,0.001,250,0.001,1932,2,50,724,1,49
24,50,50,500,0.95,250,0.001,250,0.001,1911,2,50,850,3,50
25,50,50,500,0.95,250,0.001,250,0.001,1518,0,49,628,0,45
26,50,50,500,0.95,250,0.001,250,0.001,1924,1,50,705,0,49
27,50,50,500,0.95,250,0.001,250,0.001,1859,2,49,711,0,48
28,50,50,500,0.95,250,0.001,250,0.001,1792,2,47,687,0,47
29,50,50,500,0.95,250,0.001,250,0.001,1558,3,49,661,1,47
30,50,50,500,0.95,250,0.001,250,0.001,2007,3,49,759,2,50
31,50,50,500,0.95,250,0.001,250,0.001,1638,0,50,632,0,50
32,50,50,500,0.95,250,0.001,250,0.001,1685,1,48,720,0,48
33,50,50,500,0.95,250,0.001,250,0.001,1620,1,49,676,1,47
34,50,50,500,0.95,250,0.001,250,0.001,1878,1,49,688,0,50
35,50,50,500,0.95,250,0.001,250,0.001,1589,0,48,700,1,49
36,50,50,500,0.95,250,0.001,250,0.001,1731,1,49,744,1,49
37,50,50,500,0.95,250,0.001,250,0.001,2017,4,50,749,2,49
38,50,50,500,0.95,250,0.001,250,0.001,1863,3,50,706,1,50
39,50,50,500,0.95,250,0.001,250,0.001,1751,3,50,623,1,49
40,50,50,500,0.95,250,0.001,250,0.001,1558,2,50,637,1,49
41,50,50,500,0.95,250,0.001,250,0.001,1773,2,50,695,2,49
42,50,50,500,0.95,250,0.001,250,0.001,2269,1,50,839,1,50
43,50,50,500,0.95,250,0.001,250,0.001,1690,2,48,663,0,48
44,50,50,500,0.95,250,0.001,250,0.001,1769,1,48,686,2,48
45,50,50,500,0.95,250,0.001,250,0.001,1934,2,49,839,1,49
46,50,50,500,0.95,250,0.001,250,0.001,1846,1,48,649,0,46
47,50,50,500,0.95,250,0.001,250,0.001,1846,2,50,706,1,49
48,50,50,500,0.95,250,0.001,250,0.001,1881,1,49,619,2,50
49,50,50,500,0.95,250,0.001,250,0.001,1861,4,50,714,0,49
50,50,50,500,0.95,250,0.001,250,0.001,1751,3,50,791,0,49
51,50,50,500,0.95,250,0.001,250,0.001,1635,1,49,729,1,48
52,50,50,500,0.95,250,0.001,250,0.001,1797,0,50,719,1,50
53,50,50,500,0.95,250,0.001,250,0.001,2036,2,50,692,1,47
54,50,50,500,0.95,250,0.001,250,0.001,1527,2,49,706,1,50
55,50,50,500,0.95,250,0.001,250,0.001,1680,2,50,666,1,50
56,50,50,500,0.95,250,0.001,250,0.001,1774,1,50,752,1,49
57,50,50,500,0.95,250,0.001,250,0.001,1778,0,49,728,0,48
58,50,50,500,0.95,250,0.001,250,0.001,1846,0,50,813,0,50
59,50,50,500,0.95,250,0.001,250,0.001,1777,0,50,731,3,50
60,50,50,500,0.95,250,0.001,250,0.001,1788,1,50,761,0,47
61,50,50,500,0.95,250,0.001,250,0.001,1772,0,47,783,1,47
62,50,50,500,0.95,250,0.001,250,0.001,1411,1,50,613,0,47
63,50,50,500,0.95,250,0.001,250,0.001,1814,2,48,660,1,47
64,50,50,500,0.95,250,0.001,250,0.001,1763,0,48,594,2,49
65,50,50,500,0.95,250,0.001,250,0.001,2027,3,50,729,1,49
66,50,50,500,0.95,250,0.001,250,0.001,1766,2,50,745,0,49
67,50,50,500,0.95,250,0.001,250,0.001,1829,2,49,730,0,49
68,50,50,500,0.95,250,0.001,250,0.001,1829,2,48,765,0,48
69,50,50,500,0.95,250,0.001,250,0.001,1873,0,50,765,0,50
70,50,50,500,0.95,250,0.001,250,0.001,1958,3,49,704,1,50
71,50,50,500,0.95,250,0.001,250,0.001,1907,2,48,658,0,47
72,50,50,500,0.95,250,0.001,250,0.001,1765,1,50,711,0,49
73,50,50,500,0.95,250,0.001,250,0.001,1910,4,48,815,0,47
74,50,50,500,0.95,250,0.001,250,0.001,1797,3,49,561,0,49
75,50,50,500,0.95,250,0.001,250,0.001,1725,2,49,669,1,47
76,50,50,500,0.95,250,0.001,250,0.001,1835,3,49,716,2,50
77,50,50,500,0.95,250,0.001,250,0.001,1818,1,50,743,0,50
78,50,50,500,0.95,250,0.001,250,0.001,1979,2,48,680,1,50
79,50,50,500,0.95,250,0.001,250,0.001,1682,1,50,709,0,49
80,50,50,500,0.95,250,0.001,250,0.001,1902,2,49,753,0,49
81,50,50,500,0.95,250,0.001,250,0.001,1811,0,48,664,0,48
82,50,50,500,0.95,250,0.001,250,0.001,2082,3,50,807,1,49
83,50,50,500,0.95,250,0.001,250,0.001,1703,1,50,675,1,49
84,50,50,500,0.95,250,0.001,250,0.001,1765,0,50,688,2,50
85,50,50,500,0.95,250,0.001,250,0.001,1955,3,49,700,1,48
86,50,50,500,0.95,250,0.001,250,0.001,1819,0,50,719,2,50
87,50,50,500,0.95,250,0.001,250,0.001,1865,0,50,708,0,50
88,50,50,500,0.95,250,0.001,250,0.001,1887,2,50,696,1,50
89,50,50,500,0.95,250,0.001,250,0.001,1690,1,48,656,2,47
90,50,50,500,0.95,250,0.001,250,0.001,2004,2,49,673,1,48
91,50,50,500,0.95,250,0.001,250,0.001,1657,1,50,614,0,50
92,50,50,500,0.95,250,0.001,250,0.001,1813,6,49,729,0,48
93,50,50,500,0.95,250,0.001,250,0.001,1851,3,49,650,1,49
94,50,50,500,0.95,250,0.001,250,0.001,1758,3,47,706,1,47
95,50,50,500,0.95,250,0.001,250,0.001,1676,1,50,648,2,47
96,50,50,500,0.95,250,0.001,250,0.001,1884,0,48,693,2,49
97,50,50,500,0.95,250,0.001,250,0.001,1612,0,49,739,0,49
98,50,50,500,0.95,250,0.001,250,0.001,1629,0,50,602,0,49
99,50,50,500,0.95,250,0.001,250,0.001,1674,0,49,630,1,48
100,50,50,500,0.95,250,0.001,250,0.001,1624,4,49,713,1,50
1,50,50,500,0.95,5,0.01,250,0.001,55,0,18,667,0,47
2,50,50,500,0.95,5,0.01,250,0.001,36,0,10,717,1,49
3,50,50,500,0.95,5,0.01,250,0.001,54,1,16,755,0,49
4,50,50,500,0.95,5,0.01,250,0.001,46,0,9,731,1,50
5,50,50,500,0.95,5,0.01,250,0.001,41,1,15,808,1,50
6,50,50,500,0.95,5,0.01,250,0.001,33,0,16,747,2,50
7,50,50,500,0.95,5,0.01,250,0.001,37,1,12,590,0,47
8,50,50,500,0.95,5,0.01,250,0.001,48,1,17,555,0,49
9,50,50,500,0.95,5,0.01,250,0.001,32,1,14,667,0,49
10,50,50,500,0.95,5,0.01,250,0.001,35,2,13,720,0,49
11,50,50,500,0.95,5,0.01,250,0.001,44,0,14,653,2,49
12,50,50,500,0.95,5,0.01,250,0.001,21,0,12,690,3,50
13,50,50,500,0.95,5,0.01,250,0.001,34,0,18,685,1,49
14,50,50,500,0.95,5,0.01,250,0.001,34,0,17,692,0,49
15,50,50,500,0.95,5,0.01,250,0.001,41,1,17,678,0,49
16,50,50,500,0.95,5,0.01,250,0.001,45,0,12,680,1,48
17,50,50,500,0.95,5,0.01,250,0.001,29,0,12,769,0,49
18,50,50,500,0.95,5,0.01,250,0.001,26,0,12,732,0,48
19,50,50,500,0.95,5,0.01,250,0.001,39,1,13,761,0,50
20,50,50,500,0.95,5,0.01,250,0.001,22,1,10,717,1,50
21,50,50,500,0.95,5,0.01,250,0.001,19,0,12,733,0,48
22,50,50,500,0.95,5,0.01,250,0.001,38,1,16,741,0,50
23,50,50,500,0.95,5,0.01,250,0.001,32,0,11,769,0,50
24,50,50,500,0.95,5,0.01,250,0.001,32,0,15,714,0,45
25,50,50,500,0.95,5,0.01,250,0.001,38,0,14,646,2,47
26,50,50,500,0.95,5,0.01,250,0.001,30,1,13,681,0,49
27,50,50,500,0.95,5,0.01,250,0.001,31,0,8,637,0,49
28,50,50,500,0.95,5,0.01,250,0.001,40,0,15,813,0,49
29,50,50,500,0.95,5,0.01,250,0.001,25,0,14,676,0,47
30,50,50,500,0.95,5,0.01,250,0.001,32,0,12,637,2,50
31,50,50,500,0.95,5,0.01,250,0.001,44,0,15,563,0,46
32,50,50,500,0.95,5,0.01,250,0.001,51,1,17,705,0,50
33,50,50,500,0.95,5,0.01,250,0.001,42,0,14,714,0,50
34,50,50,500,0.95,5,0.01,250,0.001,42,1,14,659,0,48
35,50,50,500,0.95,5,0.01,250,0.001,36,0,14,693,0,49
36,50,50,500,0.95,5,0.01,250,0.001,36,1,14,731,1,48
37,50,50,500,0.95,5,0.01,250,0.001,26,0,14,667,0,47
38,50,50,500,0.95,5,0.01,250,0.001,42,0,12,714,1,49
39,50,50,500,0.95,5,0.01,250,0.001,40,0,14,593,0,49
40,50,50,500,0.95,5,0.01,250,0.001,49,2,16,643,0,47
41,50,50,500,0.95,5,0.01,250,0.001,22,0,12,718,0,50
42,50,50,500,0.95,5,0.01,250,0.001,27,0,12,677,0,50
43,50,50,500,0.95,5,0.01,250,0.001,44,0,16,688,1,50
44,50,50,500,0.95,5,0.01,250,0.001,34,0,13,742,1,48
45,50,50,500,0.95,5,0.01,250,0.001,23,0,13,720,1,48
46,50,50,500,0.95,5,0.01,250,0.001,60,0,19,692,0,48
47,50,50,500,0.95,5,0.01,250,0.001,38,1,13,752,1,48
48,50,50,500,0.95,5,0.01,250,0.001,38,1,13,668,2,49
49,50,50,500,0.95,5,0.01,250,0.001,33,1,14,750,1,50
50,50,50,500,0.95,5,0.01,250,0.001,41,0,15,679,1,48
51,50,50,500,0.95,5,0.01,250,0.001,61,0,17,750,0,49
52,50,50,500,0.95,5,0.01,250,0.001,49,0,18,701,1,49
53,50,50,500,0.95,5,0.01,250,0.001,55,0,18,740,1,48
54,50,50,500,0.95,5,0.01,250,0.001,33,0,16,626,3,48
55,50,50,500,0.95,5,0.01,250,0.001,47,2,10,823,0,49
56,50,50,500,0.95,5,0.01,250,0.001,48,0,18,689,1,47
57,50,50,500,0.95,5,0.01,250,0.001,35,0,12,638,0,46
58,50,50,500,0.95,5,0.01,250,0.001,41,1,17,726,0,50
59,50,50,500,0.95,5,0.01,250,0.001,35,1,7,672,1,48
60,50,50,500,0.95,5,0.01,250,0.001,55,2,13,657,0,47
61,50,50,500,0.95,5,0.01,250,0.001,59,1,17,703,0,48
62,50,50,500,0.95,5,0.01,250,0.001,41,0,13,699,0,50
63,50,50,500,0.95,5,0.01,250,0.001,42,1,15,721,1,50
64,50,50,500,0.95,5,0.01,250,0.001,39,2,14,686,1,48
65,50,50,500,0.95,5,0.01,250,0.001,38,0,16,731,0,47
66,50,50,500,0.95,5,0.01,250,0.001,45,1,16,637,1,48
67,50,50,500,0.95,5,0.01,250,0.001,35,1,13,741,1,49
68,50,50,500,0.95,5,0.01,250,0.001,33,0,13,672,1,48
69,50,50,500,0.95,5,0.01,250,0.001,43,1,10,778,1,50
70,50,50,500,0.95,5,0.01,250,0.001,48,0,17,809,2,49
71,50,50,500,0.95,5,0.01,250,0.001,34,0,15,689,0,49
72,50,50,500,0.95,5,0.01,250,0.001,40,0,13,739,1,49
73,50,50,500,0.95,5,0.01,250,0.001,51,0,23,689,0,49
74,50,50,500,0.95,5,0.01,250,0.001,42,0,17,669,1,50
75,50,50,500,0.95,5,0.01,250,0.001,39,1,15,674,0,50
76,50,50,500,0.95,5,0.01,250,0.001,35,0,16,699,1,50
77,50,50,500,0.95,5,0.01,250,0.001,24,0,10,562,0,46
78,50,50,500,0.95,5,0.01,250,0.001,34,0,8,693,1,49
79,50,50,500,0.95,5,0.01,250,0.001,44,1,15,626,2,49
80,50,50,500,0.95,5,0.01,250,0.001,24,1,12,687,1,48
81,50,50,500,0.95,5,0.01,250,0.001,41,1,14,632,1,49
82,50,50,500,0.95,5,0.01,250,0.001,28,1,10,624,2,50
83,50,50,500,0.95,5,0.01,250,0.001,55,0,18,702,0,48
84,50,50,500,0.95,5,0.01,250,0.001,34,0,12,702,1,48
85,50,50,500,0.95,5,0.01,250,0.001,39,0,19,682,0,48
86,50,50,500,0.95,5,0.01,250,0.001,36,0,9,716,1,49
87,50,50,500,0.95,5,0.01,250,0.001,31,1,11,716,2,48
88,50,50,500,0.95,5,0.01,250,0.001,45,0,16,658,0,48
89,50,50,500,0.95,5,0.01,250,0.001,42,3,15,682,0,49
90,50,50,500,0.95,5,0.01,250,0.001,41,0,16,661,0,50
91,50,50,500,0.95,5,0.01,250,0.001,60,0,17,729,0,46
92,50,50,500,0.95,5,0.01,250,0.001,30,0,9,710,2,48
93,50,50,500,0.95,5,0.01,250,0.001,41,3,16,785,1,50
94,50,50,500,0.95,5,0.01,250,0.001,82,0,22,679,3,50
95,50,50,500,0.95,5,0.01,250,0.001,45,1,13,614,2,48
96,50,50,500,0.95,5,0.01,250,0.001,42,2,15,730,0,48
97,50,50,500,0.95,5,0.01,250,0.001,49,0,14,713,0,48
98,50,50,500,0.95,5,0.01,250,0.001,35,1,17,756,0,48
99,50,50,500,0.95,5,0.01,250,0.001,45,0,20,681,1,50
100,50,50,500,0.95,5,0.01,250,0.001,36,0,13,584,1,50
1,50,50,500,0.95,25,0.01,250,0.001,147,5,39,807,0,48
2,50,50,500,0.95,25,0.01,250,0.001,247,2,39,663,0,47
3,50,50,500,0.95,25,0.01,250,0.001,260,5,43,825,1,49
4,50,50,500,0.95,25,0.01,250,0.001,240,1,42,732,2,50
5,50,50,500,0.95,25,0.01,250,0.001,204,2,36,554,1,50
6,50,50,500,0.95,25,0.01,250,0.001,189,1,36,721,0,48
7,50,50,500,0.95,25,0.01,250,0.001,211,2,41,692,0,49
8,50,50,500,0.95,25,0.01,250,0.001,191,1,30,680,1,47
9,50,50,500,0.95,25,0.01,250,0.001,187,1,37,780,1,50
10,50,50,500,0.95,25,0.01,250,0.001,171,4,35,724,0,49
11,50,50,500,0.95,25,0.01,250,0.001,194,5,41,793,0,49
12,50,50,500,0.95,25,0.01,250,0.001,222,1,38,667,0,46
13,50,50,500,0.95,25,0.01,250,0.001,203,1,41,747,0,49
14,50,50,500,0.95,25,0.01,250,0.001,197,1,35,712,1,50
15,50,50,500,0.95,25,0.01,250,0.001,164,2,30,762,0,50
16,50,50,500,0.95,25,0.01,250,0.001,184,3,40,780,0,50
17,50,50,500,0.95,25,0.01,250,0.001,208,2,42,736,1,49
18,50,50,500,0.95,25,0.01,250,0.001,217,2,38,753,0,49
19,50,50,500,0.95,25,0.01,250,0.001,216,2,43,680,1,50
20,50,50,500,0.95,25,0.01,250,0.001,200,4,40,781,1,48
21,50,50,500,0.95,25,0.01,250,0.001,222,2,39,725,0,48
22,50,50,500,0.95,25,0.01,250,0.001,163,1,38,667,0,50
23,50,50,500,0.95,25,0.01,250,0.001,125,1,37,781,1,50
24,50,50,500,0.95,25,0.01,250,0.001,170,3,36,637,3,48
25,50,50,500,0.95,25,0.01,250,0.001,194,1,40,745,0,50
26,50,50,500,0.95,25,0.01,250,0.001,158,1,35,718,1,49
27,50,50,500,0.95,25,0.01,250,0.001,174,3,39,765,0,49
28,50,50,500,0.95,25,0.01,250,0.001,227,1,40,723,3,48
29,50,50,500,0.95,25,0.01,250,0.001,209,5,40,706,0,49
30,50,50,500,0.95,25,0.01,250,0.001,157,2,38,721,1,48
31,50,50,500,0.95,25,0.01,250,0.001,163,1,35,633,2,48
32,50,50,500,0.95,25,0.01,250,0.001,172,4,36,760,1,48
33,50,50,500,0.95,25,0.01,250,0.001,180,1,40,746,0,50
34,50,50,500,0.95,25,0.01,250,0.001,132,0,33,735,1,49
35,50,50,500,0.95,25,0.01,250,0.001,163,1,37,679,0,46
36,50,50,500,0.95,25,0.01,250,0.001,160,6,37,713,0,48
37,50,50,500,0.95,25,0.01,250,0.001,244,2,42,764,0,49
38,50,50,500,0.95,25,0.01,250,0.001,154,1,37,644,1,49
39,50,50,500,0.95,25,0.01,250,0.001,194,5,38,742,2,50
40,50,50,500,0.95,25,0.01,250,0.001,222,1,41,798,2,50
41,50,50,500,0.95,25,0.01,250,0.001,177,3,36,733,0,49
42,50,50,500,0.95,25,0.01,250,0.001,209,5,38,732,0,50
43,50,50,500,0.95,25,0.01,250,0.001,164,0,35,704,0,49
44,50,50,500,0.95,25,0.01,250,0.001,208,1,40,687,1,49
45,50,50,500,0.95,25,0.01,250,0.001,211,1,37,724,1,49
46,50,50,500,0.95,25,0.01,250,0.001,231,2,41,717,2,50
47,50,50,500,0.95,25,0.01,250,0.001,189,3,39,722,0,50
48,50,50,500,0.95,25,0.01,250,0.001,224,3,32,740,1,49
49,50,50,500,0.95,25,0.01,250,0.001,204,2,41,731,1,49
50,50,50,500,0.95,25,0.01,250,0.001,203,2,39,768,0,48
51,50,50,500,0.95,25,0.01,250,0.001,152,0,35,661,0,48
52,50,50,500,0.95,25,0.01,250,0.001,199,4,43,723,0,49
53,50,50,500,0.95,25,0.01,250,0.001,203,3,37,763,0,47
54,50,50,500,0.95,25,0.01,250,0.001,180,0,38,736,0,50
55,50,50,500,0.95,25,0.01,250,0.001,191,1,42,801,1,50
56,50,50,500,0.95,25,0.01,250,0.001,213,3,43,660,0,49
57,50,50,500,0.95,25,0.01,250,0.001,188,6,39,758,1,50
58,50,50,500,0.95,25,0.01,250,0.001,196,3,43,662,0,50
59,50,50,500,0.95,25,0.01,250,0.001,198,3,42,627,1,49
60,50,50,500,0.95,25,0.01,250,0.001,178,2,36,763,1,50
61,50,50,500,0.95,25,0.01,250,0.001,242,2,39,668,2,48
62,50,50,500,0.95,25,0.01,250,0.001,210,2,40,769,1,48
63,50,50,500,0.95,25,0.01,250,0.001,174,1,38,672,0,48
64,50,50,500,0.95,25,0.01,250,0.001,176,1,40,709,0,50
65,50,50,500,0.95,25,0.01,250,0.001,213,4,41,728,0,49
66,50,50,500,0.95,25,0.01,250,0.001,210,3,39,700,2,50
67,50,50,500,0.95,25,0.01,250,0.001,222,5,40,722,1,49
68,50,50,500,0.95,25,0.01,250,0.001,230,1,40,710,0,48
69,50,50,500,0.95,25,0.01,250,0.001,207,2,40,774,1,49
70,50,50,500,0.95,25,0.01,250,0.001,183,1,39,785,1,48
71,50,50,500,0.95,25,0.01,250,0.001,263,2,38,726,0,49
72,50,50,500,0.95,25,0.01,250,0.001,166,3,37,726,2,50
73,50,50,500,0.95,25,0.01,250,0.001,147,0,29,693,1,48
74,50,50,500,0.95,25,0.01,250,0.001,189,1,41,752,1,50
75,50,50,500,0.95,25,0.01,250,0.001,188,0,34,746,1,50
76,50,50,500,0.95,25,0.01,250,0.001,168,1,41,758,0,50
77,50,50,500,0.95,25,0.01,250,0.001,189,1,37,705,1,49
78,50,50,500,0.95,25,0.01,250,0.001,150,2,36,760,0,46
79,50,50,500,0.95,25,0.01,250,0.001,211,3,38,664,1,49
80,50,50,500,0.95,25,0.01,250,0.001,172,1,44,791,0,50
81,50,50,500,0.95,25,0.01,250,0.001,165,1,33,726,1,49
82,50,50,500,0.95,25,0.01,250,0.001,173,1,37,731,0,50
83,50,50,500,0.95,25,0.01,250,0.001,209,2,42,766,2,49
